article_title,article_link,article_date,article_id
Yale physicists light the way for new technology discoveries,https://news.yale.edu/2019/03/11/yale-physicists-light-way-new-technology-discoveries,"March 11, 2019",yale_362
"‘Specialized’ microbes within plant species promote diversity, study finds",https://news.yale.edu/2019/03/11/specialized-microbes-within-plant-species-promote-diversity-study-finds,"March 11, 2019",yale_363
Scientists show actin in action,https://news.yale.edu/2019/03/07/scientists-show-actin-action,"March 7, 2019",yale_364
Debra Fischer designated the Eugene Higgins Professor,https://news.yale.edu/2019/03/07/debra-fischer-designated-eugene-higgins-professor,"March 7, 2019",yale_365
Fischer and Lewis appointed to endowed chairs,https://news.yale.edu/2019/03/07/fischer-and-lewis-appointed-endowed-chairs,"March 7, 2019",yale_366
Elon Musk’s adventure in space,https://news.yale.edu/2019/03/06/elon-musks-adventure-space,"March 6, 2019",yale_367
Molecular clock influences immune cell responses,https://news.yale.edu/2019/03/05/molecular-clock-influences-immune-cell-responses,"March 5, 2019",yale_368
Single gene linked to host of abnormalities during neurodevelopment,https://news.yale.edu/2019/03/05/single-gene-linked-host-abnormalities-during-neurodevelopment,"March 5, 2019",yale_369
New shapes of laser beam ‘sneak’ through opaque media,https://news.yale.edu/2019/03/04/new-shapes-laser-beam-sneak-through-opaque-media,"March 4, 2019",yale_370
The case of the over-tilting exoplanets,https://news.yale.edu/2019/03/04/case-over-tilting-exoplanets,"March 4, 2019",yale_371
Two faculty members named as John C. Malone Professors,https://news.yale.edu/2019/03/04/two-faculty-members-named-john-c-malone-professors,"March 4, 2019",yale_372
Holly Rushmeier appointed the Malone Professor of Computer Science,https://news.yale.edu/2019/03/04/holly-rushmeier-appointed-malone-professor-computer-science,"March 4, 2019",yale_373
Hui Cao named the Malone Professor of Applied Physics and of Physics,https://news.yale.edu/2019/03/04/hui-cao-named-malone-professor-applied-physics-and-physics,"March 4, 2019",yale_374
Happy in marriage? Genetics may play a role,https://news.yale.edu/2019/02/28/happy-marriage-genetics-may-play-role,"February 28, 2019",yale_375
Yale researchers create a ‘universal entangler’ for new quantum tech,https://news.yale.edu/2019/02/27/yale-researchers-create-universal-entangler-new-quantum-tech,"February 27, 2019",yale_376
Yale researchers develop modular approach to engineering immune cells,https://news.yale.edu/2019/02/25/yale-researchers-develop-modular-approach-engineering-immune-cells,"February 25, 2019",yale_377
First Yale Instrumentation Lunch held at Wright Laboratory,https://news.yale.edu/2019/02/25/first-yale-instrumentation-lunch-held-wright-laboratory,"February 25, 2019",yale_378
"Liquid has structure, which may be key to understanding metallic glass",https://news.yale.edu/2019/02/22/liquid-has-structure-which-may-be-key-understanding-metallic-glass,"February 22, 2019",yale_379
Researchers create organoid of a brain region to study cognitive disorders,https://news.yale.edu/2019/02/21/researchers-create-organoid-brain-region-study-cognitive-disorders,"February 21, 2019",yale_380
Yale faculty honored by Connecticut Academy of Science and Engineering,https://news.yale.edu/2019/02/20/yale-faculty-honored-connecticut-academy-science-and-engineering,"February 20, 2019",yale_381
The physics of Jackson Pollock and Helen Frankenthaler,https://news.yale.edu/2019/02/20/physics-jackson-pollock-and-helen-frankenthaler,"February 20, 2019",yale_382
Yale faculty members awarded prestigious 2019 Sloan Research Fellowships,https://news.yale.edu/2019/02/19/yale-faculty-members-awarded-prestigious-2019-sloan-research-fellowships,"February 19, 2019",yale_383
Study finds wide variation between human cell lines used for research,https://news.yale.edu/2019/02/18/study-finds-wide-variation-between-human-cell-lines-used-research,"February 18, 2019",yale_384
Hear some quantum noise during sound artist’s talk,https://news.yale.edu/2019/02/14/hear-some-quantum-noise-during-sound-artists-talk,"February 14, 2019",yale_385
Improved RNA data visualization method gets to the bigger picture faster,https://news.yale.edu/2019/02/14/improved-rna-data-visualization-method-gets-bigger-picture-faster,"February 14, 2019",yale_386
"With NASA grant, new project seeks to replicate the Cradle of Life",https://news.yale.edu/2019/02/14/nasa-grant-new-project-seeks-replicate-cradle-life,"February 14, 2019",yale_387
The role of the rolling jaw in early mammals,https://news.yale.edu/2019/02/13/role-rolling-jaw-early-mammals,"February 13, 2019",yale_388
PREP program makes talented students even stronger doctoral candidates,https://news.yale.edu/2019/02/13/prep-program-makes-talented-students-even-stronger-doctoral-candidates,"February 13, 2019",yale_389
"Students hone engineering, teamwork skills by tackling real-world projects",https://news.yale.edu/2019/02/12/students-hone-engineering-teamwork-skills-tackling-real-world-projects,"February 12, 2019",yale_390
Study: Clues to how cells and tissues maintain their shape,https://news.yale.edu/2019/02/11/study-clues-how-cells-and-tissues-maintain-their-shape,"February 11, 2019",yale_391
Scientists stumble upon a model to study a lethal complication,https://news.yale.edu/2019/02/08/scientists-stumble-upon-model-study-lethal-complication,"February 8, 2019",yale_392
Equity in the Job Search Symposium to explore gender bias in STEM hiring,https://news.yale.edu/2019/02/08/equity-job-search-symposium-explore-gender-bias-stem-hiring,"February 8, 2019",yale_393
Local variations in circuitry are key to brain’s power,https://news.yale.edu/2019/02/08/local-variations-circuitry-are-key-brains-power,"February 8, 2019",yale_394
Microbiome could be culprit when good drugs do harm,https://news.yale.edu/2019/02/07/microbiome-could-be-culprit-when-good-drugs-do-harm,"February 7, 2019",yale_395
"Ion beam arrives at West Campus, gives researchers new possibilities",https://news.yale.edu/2019/02/06/ion-beam-arrives-west-campus-gives-researchers-new-possibilities,"February 6, 2019",yale_396
A Yale astrophysicist’s prediction comes to pass — 20 years later,https://news.yale.edu/2019/02/04/yale-astrophysicists-prediction-comes-pass-20-years-later,"February 4, 2019",yale_397
"In cell replication, information is thermodynamic power",https://news.yale.edu/2019/02/01/cell-replication-information-thermodynamic-power,"February 1, 2019",yale_398
What the NFL can tell us about longevity: There’s no need to act your age,https://news.yale.edu/2019/01/31/what-nfl-can-tell-us-about-longevity-theres-no-need-act-your-age,"January 31, 2019",yale_399
From Yale to data science: How one alum made the leap,https://news.yale.edu/2019/01/30/yale-data-science-how-one-alum-made-leap,"January 30, 2019",yale_400
Retaining non-traditional students in STEM classrooms,https://news.yale.edu/2019/01/28/retaining-non-traditional-students-stem-classrooms,"January 28, 2019",yale_401
Yale quantum computing startup Quantum Circuits Inc. opens lab in New Haven,https://news.yale.edu/2019/01/24/yale-quantum-computing-startup-quantum-circuits-inc-opens-lab-new-haven,"January 24, 2019",yale_402
This galaxy is no match for a hungry cluster,https://news.yale.edu/2019/01/24/galaxy-no-match-hungry-cluster,"January 24, 2019",yale_403
Yale faculty at Davos explore the state of mind that is happiness,https://news.yale.edu/2019/01/22/yale-faculty-davos-explore-state-mind-happiness,"January 22, 2019",yale_404
Yale lab receives gift to develop virtual reality tools,https://news.yale.edu/2019/01/22/yale-lab-receives-gift-develop-virtual-reality-tools,"January 22, 2019",yale_405
Yale scientists examine how an immune system protein helps suppress HIV,https://news.yale.edu/2019/01/21/yale-scientists-examine-how-immune-system-protein-helps-suppress-hiv,"January 21, 2019",yale_406
Data science students get a sampling of potential research areas,https://news.yale.edu/2019/01/17/data-science-students-get-sampling-potential-research-areas,"January 17, 2019",yale_407
Physics and Dance,https://news.yale.edu/2019/01/16/physics-and-dance,"January 16, 2019",yale_408
Principles of Secure Processor Architecture Design,https://news.yale.edu/2019/01/15/principles-secure-processor-architecture-design,"January 15, 2019",yale_409
Research reveals strategies for combating science misinformation,https://news.yale.edu/2019/01/14/research-reveals-strategies-combating-science-misinformation,"January 14, 2019",yale_410
Innovative technology offers new insights into RNA,https://news.yale.edu/2019/01/11/innovative-technology-offers-new-insights-rna,"January 11, 2019",yale_411
Yale researchers track the birth of memories,https://news.yale.edu/2019/01/10/yale-researchers-track-birth-memories,"January 10, 2019",yale_412
Astronomers uncover the brightest quasar in the early universe,https://news.yale.edu/2019/01/09/astronomers-uncover-brightest-quasar-early-universe,"January 9, 2019",yale_413
CHIME telescope detects second repeating fast radio burst from other galaxy,https://news.yale.edu/2019/01/09/chime-telescope-detects-second-repeating-fast-radio-burst-other-galaxy,"January 9, 2019",yale_414
Neural fingerprints ID those likely to abstain from cocaine,https://news.yale.edu/2019/01/04/neural-fingerprints-id-those-likely-abstain-cocaine,"January 4, 2019",yale_415
Yale scientists open up new world for biologics — inside the cell,https://news.yale.edu/2019/01/04/yale-scientists-open-new-world-biologics-inside-cell,"January 4, 2019",yale_416
Web application shares ‘Science Stories’ of pioneering women at Yale,https://news.yale.edu/2019/01/03/web-application-shares-science-stories-pioneering-women-yale,"January 3, 2019",yale_417
How do hair follicles grow? A Yale-led study untangles the science,https://news.yale.edu/2018/12/27/how-do-hair-follicles-grow-yale-led-study-untangles-science,"December 27, 2018",yale_418
Four faculty members win cash prizes at OCR’s Pitchfest,https://news.yale.edu/2018/12/20/four-faculty-members-win-cash-prizes-ocrs-pitchfest,"December 20, 2018",yale_419
YaleNews looks back on 2018,https://news.yale.edu/2018/12/19/yalenews-looks-back-2018,"December 19, 2018",yale_420
Yale scientists zero in on a cause of deadly brain bleeds in babies,https://news.yale.edu/2018/12/18/yale-scientists-zero-cause-deadly-brain-bleeds-babies,"December 18, 2018",yale_421
President Salovey cuts ribbon for Brain Imaging Center using only his mind,https://news.yale.edu/2018/12/18/president-salovey-cuts-ribbon-brain-imaging-center-using-only-his-mind,"December 18, 2018",yale_422
Synthesizing natural products with a computational step saver,https://news.yale.edu/2018/12/18/synthesizing-natural-products-computational-step-saver,"December 18, 2018",yale_423
Geologist David Evans draws new roadmaps for ancient continents,https://news.yale.edu/2018/12/17/geologist-david-evans-draws-new-roadmaps-ancient-continents,"December 17, 2018",yale_424
Gene variant found in brain complicit in MS onset,https://news.yale.edu/2018/12/17/gene-variant-found-brain-complicit-ms-onset,"December 17, 2018",yale_425
Adaptive Phage Therapeutics to collaborate with Yale’s Paul Turner Lab,https://news.yale.edu/2018/12/13/adaptive-phage-therapeutics-collaborate-yales-paul-turner-lab,"December 13, 2018",yale_426
A global effort,https://news.yale.edu/2018/12/13/global-effort,"December 13, 2018",yale_427
"In the developing brain, scientists find roots of neuropsychiatric diseases",https://news.yale.edu/2018/12/13/developing-brain-scientists-find-roots-neuropsychiatric-diseases,"December 13, 2018",yale_428
Exploring the cutting edge of quantum science at Yale,https://news.yale.edu/in-focus/exploring-cutting-edge-quantum-science-yale,"December 12, 2018",yale_429
Yale scientists study genes misidentified as  ‘non-protein coding’,https://news.yale.edu/2018/12/12/yale-scientists-study-genes-misidentified-non-protein-coding,"December 12, 2018",yale_430
Better living through algorithms,https://news.yale.edu/2018/12/12/better-living-through-algorithms,"December 12, 2018",yale_431
A better look at how cells move,https://news.yale.edu/2018/12/11/better-look-how-cells-move,"December 11, 2018",yale_432
Yale chemists find a new tool for understanding enzymes — Google,https://news.yale.edu/2018/12/11/yale-chemists-find-new-tool-understanding-enzymes-google,"December 11, 2018",yale_433
Importance of microbes focus of Yale Microbial Sciences Institute retreat,https://news.yale.edu/2018/12/10/importance-microbes-focus-yale-microbial-sciences-institute-retreat,"December 10, 2018",yale_434
Marcia Johnson wins Benjamin Franklin Medal for memory research,https://news.yale.edu/2018/12/10/marcia-johnson-wins-benjamin-franklin-medal-memory-research,"December 10, 2018",yale_435
Why take YData? Because data science shouldn’t be a ‘black box’,https://news.yale.edu/2018/12/10/why-take-ydata-because-data-science-shouldnt-be-black-box,"December 10, 2018",yale_436
A world of information at the Yale Day of Data,https://news.yale.edu/2018/12/06/world-information-yale-day-data,"December 6, 2018",yale_437
COSINE-100 experiment investigates dark matter mystery,https://news.yale.edu/2018/12/05/cosine-100-experiment-investigates-dark-matter-mystery,"December 5, 2018",yale_438
Schiffer announces next steps in advancing key science priorities at Yale,https://news.yale.edu/2018/12/04/schiffer-announces-next-steps-advancing-key-science-priorities-yale,"December 4, 2018",yale_439
Mountain splendor? Scientists know where your eyes will look,https://news.yale.edu/2018/12/04/mountain-splendor-scientists-know-where-your-eyes-will-look,"December 4, 2018",yale_440
Science journalist Margonelli to discuss ‘Small Termites and Big Ideas’,https://news.yale.edu/2018/12/03/science-journalist-margonelli-discuss-small-termites-and-big-ideas,"December 3, 2018",yale_441
Yale scientists make a borophene breakthrough,https://news.yale.edu/2018/12/03/yale-scientists-make-borophene-breakthrough,"December 3, 2018",yale_442
"In death, Lonesome George reveals why giant tortoises live so long",https://news.yale.edu/2018/12/03/death-lonesome-george-reveals-why-giant-tortoises-live-so-long,"December 3, 2018",yale_443
Office of Cooperative Research announces 2018 Pitchfest participants,https://news.yale.edu/2018/12/03/office-cooperative-research-announces-2018-pitchfest-participants,"December 3, 2018",yale_444
President’s response to the University Science Strategy Committee’s report,https://news.yale.edu/2018/11/28/presidents-response-university-science-strategy-committees-report,"November 28, 2018",yale_445
Making sound ‘chill out’,https://news.yale.edu/2018/11/27/making-sound-chill-out,"November 27, 2018",yale_446
Four Yale faculty members named AAAS Fellows,https://news.yale.edu/2018/11/27/four-yale-faculty-members-named-aaas-fellows,"November 27, 2018",yale_447
Study: Alcohol dependence and psychiatric disorders share genetic links,https://news.yale.edu/2018/11/26/study-alcohol-dependence-and-psychiatric-disorders-share-genetic-links,"November 26, 2018",yale_448
"A water treatment breakthrough, inspired by a sea creature",https://news.yale.edu/2018/11/26/water-treatment-breakthrough-inspired-sea-creature,"November 26, 2018",yale_449
