article_title,article_link,article_date,article_id
Biotech startup uses nanoparticles to induce immune tolerance,https://news.mit.edu/2019/selecta-bio-immune-nano-0524,,mit_717
Developing artificial intelligence tools for all,https://news.mit.edu/2019/students-developing-ai-tools-all-0523,,mit_718
"For one graduate student, MIT's nuclear reactor is like a ""second home""",https://news.mit.edu/2019/mit-nuclear-reactor-lab-agata-wisniowska-0523,,mit_719
Bringing human-like reasoning to driverless car navigation,https://news.mit.edu/2019/human-reasoning-ai-driverless-car-navigation-0523,,mit_720
Paving sustainably,https://news.mit.edu/2019/mit-pavement-emissions-sustainability-research-0522,,mit_721
This robot helps you lift objects — by looking at your biceps,https://news.mit.edu/2019/robots-help-you-lift-objects-looking-your-biceps-0522,,mit_722
Fabrics poised to become the new software,https://news.mit.edu/2019/fabrics-new-software-0522,,mit_723
From micro to macro,https://news.mit.edu/2019/micro-macro-formation-particle-networks-0521,,mit_724
MIT Policy Hackathon connects data-driven problem solvers,https://news.mit.edu/2019/mit-policy-hackathon-connects-data-driven-problem-solvers-0521,,mit_725
MIT team places second in 2019 NASA BIG Idea Challenge,https://news.mit.edu/2019/mit-team-nasa-big-idea-challenge-martian-greenhouse-0520,,mit_726
Amnahir Peña-Alcántara named 2019 Knight-Hennessy Scholar,https://news.mit.edu/2019/amnahir-pena-alcantara-named-knight-hennessy-scholar-0520,,mit_727
MIT and U.S. Air Force sign agreement to launch AI Accelerator,https://news.mit.edu/2019/mit-and-us-air-force-sign-agreement-new-ai-accelerator-0520,,mit_728
Merging machine learning and the life sciences,https://news.mit.edu/2019/student-anna-sappington-0519,,mit_729
Steering fusion’s “D-turn”,https://news.mit.edu/2019/steering-d-turn-nuclear-fusion-0517,,mit_730
Manipulating atoms one at a time with an electron beam,https://news.mit.edu/2019/manipulate-atoms-graphene-quantum-0517,,mit_731
Solution for remotely monitoring oil wells wins MIT $100K,https://news.mit.edu/2019/100k-acoustic-wells-0517,,mit_732
Twelve MIT students accept 2019 Fulbright Fellowships,https://news.mit.edu/2019/twelve-mit-students-accept-fulbright-fellowships-0516,,mit_733
Virtual reality game simulates experiences with race,https://news.mit.edu/2019/virtual-reality-game-simulates-race-experiences-0516,,mit_734
A new era in 3-D printing,https://news.mit.edu/2019/new-era-3d-printing-0516,,mit_735
3Q: Hal Abelson on empowering kids through mobile technology,https://news.mit.edu/2019/hal-abelson-kids-mobile-coding-0516,,mit_736
"James Livingston, senior lecturer emeritus in materials science and engineering, dies at 88",https://news.mit.edu/2019/james-livingston-materials-science-engineering-senior-lecturer-emeritus-dies-0515,,mit_737
New surface treatment could improve refrigeration efficiency,https://news.mit.edu/2019/surface-treatment-refrigeration-efficiency-0515,,mit_738
Robert Langer wins 2019 Dreyfus Prize for Chemistry in Support of Human Health,https://news.mit.edu/2019/robert-langer-wins-dreyfus-prize-chemistry-support-human-health-0514,,mit_739
Generating high-quality single photons for quantum computing,https://news.mit.edu/2019/single-photons-quantum-computing-0514,,mit_740
Where design meets assembly for three MIT alumnae at Microsoft,https://news.mit.edu/2019/where-design-meets-assembly-mit-alumnae-microsoft-engineers-0513,,mit_741
"Structure of T cell epitopes a decisive factor in natural HIV control, study finds",https://news.mit.edu/2019/t-cell-structure-epitopes-decisive-factor-natural-hiv-control-0513,,mit_742
Making it real,https://news.mit.edu/2019/making-it-real-mit-engineering-class-0513,,mit_743
"MIT, Blue Origin to cooperate on sending research experiment to the moon",https://news.mit.edu/2019/mit-blue-origin-cooperate-sending-research-experiment-moon-0510,,mit_744
Robots shoot for the moon in MIT’s annual 2.007 competition,https://news.mit.edu/2019/robots-shoot-moon-mit-annual-2007-competition-0510,,mit_745
"Ashwin Sah, Megan Yamoah, and Steven Truong named 2019-20 Goldwater Scholars",https://news.mit.edu/2019/three-mit-undergraduate-students-awarded-goldwater-scholarship-0510,,mit_746
Building a community for statistics and data science at MIT and beyond,https://news.mit.edu/2019/building-community-statistics-data-science-at-mit-and-beyond-0510,,mit_747
How to tell whether machine-learning systems are robust enough for the real world,https://news.mit.edu/2019/how-tell-whether-machine-learning-systems-are-robust-enough-real-worl-0510,,mit_748
Ambient plant illumination could light the way for greener buildings,https://news.mit.edu/2019/ambient-plant-illumination-could-light-way-greener-buildings-0510,,mit_749
Painting a fuller picture of how antibiotics act,https://news.mit.edu/2019/how-antibiotics-kill-bacteria-0509,,mit_750
"Professor Emeritus David Gordon Wilson, expert in human-powered transport and gas turbines, dies at 91",https://news.mit.edu/2019/professor-emeritus-david-gordon-wilson-expert-human-powered-transport-gas-turbines-dies-91-0508,,mit_751
Wireless movement-tracking system could collect health and behavioral data,https://news.mit.edu/2019/movement-tracking-system-marko-behavioral-data-0508,,mit_752
2019 Summer Scholars look forward to MRL lab experience,https://news.mit.edu/2019/summer-scholars-look-forward-mrl-lab-experience-0507,,mit_753
Tissue chip headed to International Space Station for osteoarthritis study,https://news.mit.edu/2019/tissue-chip-launched-international-space-station-0507,,mit_754
Using AI to predict breast cancer and personalize care,https://news.mit.edu/2019/using-ai-predict-breast-cancer-and-personalize-care-0507,,mit_755
3Q: Susan Hockfield on a new age of living machines,https://news.mit.edu/2019/3q-susan-hockfield-new-age-living-machines-0507,,mit_756
Smarter training of neural networks,https://news.mit.edu/2019/smarter-training-neural-networks-0506,,mit_757
Exploring the effects of moisture and drying on cement,https://news.mit.edu/2019/exploring-effects-moisture-drying-porous-structure-cement-0506,,mit_758
"Merging cell datasets, panorama style",https://news.mit.edu/2019/merging-cell-datasets-0506,,mit_759
Scaling solutions for the developing world,https://news.mit.edu/2019/d-lab-design-for-scale-0505,,mit_760
School of Engineering first quarter 2019 awards,https://news.mit.edu/2019/school-of-engineering-first-quarter-awards-0503,,mit_761
Harry Tuller wins Egleston Medal for his electroceramics work,https://news.mit.edu/2019/mit-harry-tuller-wins-egleston-medal-for-electroceramics-work-0503,,mit_762
Study demonstrates seagrass’ strong potential for curbing erosion,https://news.mit.edu/2019/study-seagrass-erosion-0503,,mit_763
MIT podcast breaks down the facts on climate change,https://news.mit.edu/2019/mit-tilclimate-podcast-breaks-down-climate-change-facts-0502,,mit_764
MIT Motorsports unveils their 2019 electric race car,https://news.mit.edu/2019/mit-motorsports-unveils-their-2019-electric-race-car-0502,,mit_765
New approach could accelerate efforts to catalog vast numbers of cells,https://news.mit.edu/2019/down-sampling-datasets-cells-0502,,mit_766
Three from MIT elected to the National Academy of Sciences for 2019,https://news.mit.edu/2019/three-from-mit-boyden-hammond-regev-elected-national-academy-sciences-0501,,mit_767
A comprehensive map of how Alzheimer’s affects the brain,https://news.mit.edu/2019/gene-map-alzheimers-brain-0501,,mit_768
J-Clinic names 18 grant recipients from across Institute,https://news.mit.edu/2019/j-clinic-names-grant-recipients-across-institute-0501,,mit_769
From science class to the stock exchange,https://news.mit.edu/2019/student-stephon-henry-rerrie-0501,,mit_770
Liberty Mutual Insurance joins MIT's Quest for Intelligence,https://news.mit.edu/2019/liberty-mutual-insurance-establishes-artificial-intelligence-collaboration-mit-0430,,mit_771
IDEAS challenge showcases social ventures at MIT,https://news.mit.edu/2019/ideas-challenge-social-ventures-0430,,mit_772
New polymer films conduct heat instead of trapping it,https://news.mit.edu/2019/metal-like-polymer-films-conduct-heat-0430,,mit_773
Once abroad is not enough,https://news.mit.edu/2019/mit-students-inreasingly-embarking-multiple-study-abroad-opportunities-0429,,mit_774
Better email automation,https://news.mit.edu/2019/better-email-automation-mit-csail-0429,,mit_775
3Q: Assessing MIT’s computing infrastructure needs,https://news.mit.edu/2019/schwarzman-college-computing-infrastructure-0429,,mit_776
"Nanoparticles take a fantastic, magnetic voyage",https://news.mit.edu/2019/nanoparticles-magnetic-robots-0426,,mit_777
Designing ocean ecological systems in the lab,https://news.mit.edu/2019/designing-ecological-systems-assembly-rules-marine-microbiomes-0425,,mit_778
Advocating for federal research funding on Capitol Hill,https://news.mit.edu/2019/mit-students-and-postdocs-visit-capitol-hill-advocate-federal-science-funding-0424,,mit_779
Spreading kindness for four years and counting,https://news.mit.edu/2019/mit-rak-week-spreading-kindness-four-years-and-counting-0424,,mit_780
Imaging system helps surgeons remove tiny ovarian tumors,https://news.mit.edu/2019/imaging-system-surgeons-remove-ovarian-tumors-0424,,mit_781
Water Innovation Prize goes to startups targeting methane and wastewater,https://news.mit.edu/2019/water-innovation-prize-methane-wastewater-0423,,mit_782
"“Nanofiber yarn” makes for stretchy, protective artificial tissue",https://news.mit.edu/2019/nanofiber-yarn-artificial-tissue-0423,,mit_783
NEET welcomes Boeing sponsorship,https://news.mit.edu/2019/neet-welcomes-sponsor-and-industry-collaborator-boeing-0423,,mit_784
Top collegiate inventors awarded 2019 Lemelson-MIT Student Prize,https://news.mit.edu/2019/top-collegiate-inventors-awarded-lemelson-mit-student-prize-0423,,mit_785
Improving security as artificial intelligence moves to smartphones,https://news.mit.edu/2019/improving-security-ai-moves-to-smartphones-0423,,mit_786
Working out makes hydrogels perform more like muscle,https://news.mit.edu/2019/strong-hydrogels-biomaterials-0422,,mit_787
Breakthrough in boiling,https://news.mit.edu/2019/mit-boiling-simulations-optimizing-heat-transfer-nuclear-reactors-0422,,mit_788
In it together: Faculty mentors and graduate students,https://news.mit.edu/2019/committed-to-caring-faculty-mentors-graduate-students-0422,,mit_789
Designing water infrastructure for climate uncertainty,https://news.mit.edu/2019/mit-research-designing-water-infrastructure-amid-climate-uncertainty-0422,,mit_790
How slippery surfaces allow sticky pastes and gels to slide,https://news.mit.edu/2019/slippery-surfaces-sticky-pastes-gels-slide-0422,,mit_791
2019 Change-Makers honored for fighting sexual misconduct,https://news.mit.edu/2019/change-makers-honored-for-work-fighting-sexual-misconduct-0422,,mit_792
Preparing high schoolers for a tech-driven future,https://news.mit.edu/2019/mit-crls-preparing-high-school-students-for-tech-driven-future-0417,,mit_793
Dylan Cable wins 2019 Hertz Fellowship,https://news.mit.edu/2019/dylan-cable-wins-hertz-fellowship-0419,,mit_794
3Q: Setting academic parameters for the MIT Schwarzman College of Computing,https://news.mit.edu/2019/academic-parameters-schwarzman-college-computing-0419,,mit_795
"Faculty approve proposal to update MIT’s academic calendar, Commencement timing",https://news.mit.edu/2019/faculty-approve-update-to-mit-academic-calendar-commencement-timing-0418,,mit_796
Vivienne Sze wins Edgerton Faculty Award,https://news.mit.edu/2019/vivienne-sze-wins-edgerton-faculty-award-0417,,mit_797
3Q: Structuring the MIT Schwarzman College of Computing,https://news.mit.edu/2019/schwarzman-college-computing-organizational-structure-0417,,mit_798
Four from MIT elected to American Academy of Arts and Sciences for 2019,https://news.mit.edu/2019/four-american-academy-arts-sciences-2019-0417,,mit_799
Giving robots a better feel for object manipulation,https://news.mit.edu/2019/robots-object-manipulation-particle-simulator-0417,,mit_800
Robots that can sort recycling,https://news.mit.edu/2019/mit-robots-can-sort-recycling-0416,,mit_801
A novel data-compression technique for faster computer programs,https://news.mit.edu/2019/hardware-data-compression-0416,,mit_802
"Smaller, faster, better: Nanoscale batteries may power future technology",https://news.mit.edu/2019/smaller-faster-better-nanoscale-hydrogen-batteries-may-power-future-technology-0412,,mit_803
Five from MIT win 2019 Paul and Daisy Soros Fellowships for New Americans,https://news.mit.edu/2019/five-mit-win-paul-daisy-soros-fellowships-for-new-americans-0411,,mit_804
Shrinking the carbon footprint of a chemical in everyday objects,https://news.mit.edu/2019/synthesizing-epoxides-0409,,mit_805
MIT team places first in U.S. Air Force virtual reality competition,https://news.mit.edu/2019/mit-team-places-first-air-force-virtual-reality-visionary-q-prize-competition-0409,,mit_806
"Greener, more efficient natural gas filtration",https://news.mit.edu/2019/greener-efficient-natural-gas-filtration-0409,,mit_807
Paving ahead: Model aims for infrastructure preservation,https://news.mit.edu/2019/mit-concrete-sustainability-hub-pavement-preservation-model-0408,,mit_808
Welcome to The Deep,https://news.mit.edu/2019/mit-welcome-to-the-deep-new-project-manus-makerspace-0408,,mit_809
Jacquin Niles named director of the Center for Environmental Health Sciences,https://news.mit.edu/2019/jacquin-niles-named-director-center-environmental-health-sciences-0405,,mit_810
Driving toward success,https://news.mit.edu/2019/mit-professional-education-student-ernie-ho-driving-autonomous-cars-toward-success-0405,,mit_811
Getting to the bottom of the “boiling crisis”,https://news.mit.edu/2019/boiling-crisis-nuclear-design-0405,,mit_812
The power of play,https://news.mit.edu/2019/power-of-play-gaming-0403,,mit_813
Machine learning moves popular data elements into a bucket of their own,https://news.mit.edu/2019/mit-learnedsketch-machine-learning-separates-popular-data-elements-0403,,mit_814
"Professor Emeritus T. Francis Ogilvie, former ocean engineering department head, dies at 89",https://news.mit.edu/2019/professor-emeritus-t-francis-ogilvie-former-ocean-engineering-department-head-dies-0403,,mit_815
Advance boosts efficiency of flash storage in data centers,https://news.mit.edu/2019/solid-state-drives-flash-storage-data-center-efficiency-0403,,mit_816
"With new Proto Ventures Program, MIT Innovation Initiative turns ideas into impact",https://news.mit.edu/2019/proto-ventures-program-innovation-initiative-0403,,mit_817
Researchers tune material’s color and thermal properties separately,https://news.mit.edu/2019/researchers-change-materials-color-thermal-0402,,mit_818
Teaching machines to reason about what they see,https://news.mit.edu/2019/teaching-machines-to-reason-about-what-they-see-0402,,mit_819
Finding common ground,https://news.mit.edu/2019/mit-postdocs-find-common-ground-at-homecoming-event-0401,,mit_820
"Designing vehicles that drive, fly — and swim",https://news.mit.edu/2019/student-crystal-winston-0401,,mit_821
Celebrating passionate teachers and enthusiastic learners,https://news.mit.edu/2019/mit-macvicar-day-celebrates-passionate-teachers-enthusiastic-learners-0329,,mit_822
Lighting up exoplanets,https://news.mit.edu/2019/mit-51-pegasi-b-fellows-exoplanet-research-0327,,mit_823
3 Questions: What is linguistics?,https://news.mit.edu/2019/3q-david-pesetsky-what-is-linguistics-0327,,mit_824
MIT receives $30 million to help address energy challenges in Egypt,https://news.mit.edu/2019/usaid-grant-30-million-energy-challenges-egypt-0327,,mit_825
Ken Kamrin seeks fundamental behaviors in sand,https://news.mit.edu/2019/professor-ken-kamrin-0327,,mit_826
Co-designing assistive technologies in India,https://news.mit.edu/2019/co-designing-assistive-technologies-india-0325,,mit_827
Fine-tuning multiphysics problems,https://news.mit.edu/2019/mit-miriam-kreher-fine-tuning-nuclear-multiphysics-problems-0325,,mit_828
New approach could boost energy capacity of lithium batteries,https://news.mit.edu/2019/hybrid-cathode-lithium-batteries-0325,,mit_829
"Developing tech for, and with, people with disabilities",https://news.mit.edu/2019/sixth-mit-athack-develops-assistive-technology-0322,,mit_830
Model learns how individual amino acids determine protein function,https://news.mit.edu/2019/machine-learning-amino-acids-protein-function-0322,,mit_831
Energy monitor can find electrical failures before they happen,https://news.mit.edu/2019/energy-monitor-find-electrical-failures-0322,,mit_832
Kicking neural network design automation into high gear,https://news.mit.edu/2019/convolutional-neural-network-automation-0321,,mit_833
“Particle robot” works as a cluster of simple units,https://news.mit.edu/2019/particle-robot-cluster-simple-units-0320,,mit_834
Women in Data Science conference unites global community of researchers and practitioners,https://news.mit.edu/2019/women-data-science-conference-unites-researchers-and-practitioners-0320,,mit_835
Using machine learning for medical solutions,https://news.mit.edu/2019/student-kyle-swanson-computer-science-0319,,mit_836
Open access task force releases draft recommendations,https://news.mit.edu/2019/open-access-task-force-releases-draft-recommendations-0318,,mit_837
Tim Berners-Lee named FT “Boldness in Business” Person of the Year,https://news.mit.edu/2019/tim-berners-lee-named-ft-boldness-in-business-person-of-the-year-0318,,mit_838
"Ethics, computing, and AI: Perspectives from MIT",https://news.mit.edu/2019/ethics-computing-and-ai-perspectives-mit-0318,,mit_839
Meenakshi Chakraborty named 2019 Churchill Scholar,https://news.mit.edu/2019/meenakshi-chakraborty-named-2019-churchill-scholar-0315,,mit_840
MIT celebrates 50th anniversary of historic moon landing,https://news.mit.edu/2019/50th-anniversary-moon-landing-0315,,mit_841
Exercises in amazement: Discovering deep learning,https://news.mit.edu/2019/discovering-deep-learning-mit-iap-course-0315,,mit_842
Robot hand is soft and strong,https://news.mit.edu/2019/new-robot-hand-gripper-soft-and-strong-0315,,mit_843
Quantum sensing method measures minuscule magnetic fields,https://news.mit.edu/2019/quantum-sensing-measures-magnetic-fields-0315,,mit_844
Exotic “second sound” phenomenon observed in pencil lead,https://news.mit.edu/2019/second-sound-observed-graphite-0314,,mit_845
A new approach to drugging a difficult cancer target,https://news.mit.edu/2019/myc-protein-max-cancer-treatment-0314,,mit_846
"“Inactive” ingredients may not be, study finds",https://news.mit.edu/2019/inactive-ingredients-reactions-study-0313,,mit_847
Reducing the burden of tuberculosis treatment,https://news.mit.edu/2019/stomach-device-antibiotics-tuberculosis-0313,,mit_848
CEE event showcases multidisciplinary opportunities,https://news.mit.edu/2019/mit-cee-research-event-showcases-multidisciplinary-research-and-opportunities-0312,,mit_849
"MIT graduate engineering, business programs earn top rankings from U.S. News for 2020",https://news.mit.edu/2019/graduate-engineering-business-programs-top-rankings-us-news-0312,,mit_850
Using machine learning to improve subseasonal climate forecasting,https://news.mit.edu/2019/using-machine-learning-improve-subseasonal-climate-forecasting-western-us-0311,,mit_851
Entrepreneur Vinod Khosla: “Focus on the consequences of success”,https://news.mit.edu/2019/entrepreneur-vinod-khosla-rose-lecture-0311,,mit_852
Streamlining restaurant operations,https://news.mit.edu/2019/toast-restaurants-0310,,mit_853
Students helping to make islands carbon neutral,https://news.mit.edu/2019/mit-students-working-to-make-island-communities-carbon-neutral-0308,,mit_854
"MARC 2019 shines a light on research in microsystems, nanotechnology, and more",https://news.mit.edu/2019/marc-shines-light-on-microsystems-nanotechnology-and-more-0308,,mit_855
A new way to calculate global intensive care unit mortality risk,https://news.mit.edu/2019/mit-gossis-algorithm-calculates-global-icu-mortality-risk-0308,,mit_856
"Tackling poverty, one person at a time",https://news.mit.edu/2019/student-sarah-tress-0308,,mit_857
Combining artificial intelligence with their passions,https://news.mit.edu/2019/mit-showcases-students-combining-ai-with-passions-0307,,mit_858
New optical imaging system could be deployed to find tiny tumors,https://news.mit.edu/2019/near-infrared-optical-imaging-system-small-tumors-0307,,mit_859
Smoothing out the wrinkles in graphene,https://news.mit.edu/2019/paraffin-wrinkles-manufacture-graphene-0306,,mit_860
Computing the future,https://news.mit.edu/2019/computing-the-future-mit-turing-award-panel-0305,,mit_861
Tissue model reveals how RNA will act on the liver,https://news.mit.edu/2019/tissue-model-rna-liver-0305,,mit_862
Negotiating with infrastructure cyberterrorists,https://news.mit.edu/2019/cyber-negotiations-cyberterrorists-0305,,mit_863
2019 MacVicar Faculty Fellows named,https://news.mit.edu/2019/angrist-demaine-jones-taylor-named-macvicar-faculty-fellows-0305,,mit_864
Innovating at the speed of light,https://news.mit.edu/2019/innovating-speed-light-computer-science-education-0302,,mit_865
Technique streamlines fabrication of 2-D circuits,https://news.mit.edu/2019/fabrication-2-d-circuits-0304,,mit_866
Mini cheetah is the first four-legged robot to do a backflip,https://news.mit.edu/2019/mit-mini-cheetah-first-four-legged-robot-to-backflip-0304,,mit_867
Spider silk could be used as robotic muscle,https://news.mit.edu/2019/spider-silk-humidity-robotic-muscle-0301,,mit_868
Securing the “internet of things” in the quantum age,https://news.mit.edu/2019/securing-internet-things-in-quantum-age-0301,,mit_869
Lighting the path,https://news.mit.edu/2019/luminaries-panel-mit-schwarzman-college-computing-celebration-0228,,mit_870
Reading the heartbeat of the road,https://news.mit.edu/2019/mit-concrete-sustainability-hub-app-reads-road-heartbeat-0228,,mit_871
The future of education in a world of pervasive computing,https://news.mit.edu/2019/schwarzman-college-computing-conference-0228,,mit_872
Taking the lead in shaping the future of computing and artificial intelligence,https://news.mit.edu/2019/taking-the-lead-shaping-future-of-computing-and-artificial-intelligence-0227,,mit_873
Engineers make clear droplets produce iridescent colors,https://news.mit.edu/2019/water-droplets-structural-color-0227,,mit_874
QS World University Rankings rates MIT No. 1 in 11 subjects for 2019,https://news.mit.edu/2019/qs-world-university-rankings-0226,,mit_875
Mathematics Professor Bonnie Berger honored with ISCB Senior Scientist Award,https://news.mit.edu/2019/mit-professor-bonnie-berger-receives-iscb-senior-scientist-award-0226,,mit_876
Student challenges kick off celebration of MIT Stephen A. Schwarzman College of Computing,https://news.mit.edu/2019/schwarzman-college-student-computing-challenge-0226,,mit_877
Plasma Science and Fusion Center leads new Center of Excellence,https://news.mit.edu/2019/plasma-science-and-fusion-center-leads-new-center-excellence-0225,,mit_878
Oxygen-tracking method could improve diabetes treatment,https://news.mit.edu/2019/oxygen-tracking-method-bioartificial-pancreas-diabetes-0225,,mit_879
Twenty-five ways in which MIT has transformed computing,https://news.mit.edu/2019/25-ways-mit-has-transformed-computing-0225,,mit_880
Angela Belcher named head of the Department of Biological Engineering,https://news.mit.edu/2019/angela-belcher-named-biological-engineering-department-head-0225,,mit_881
An easier way to engineer plants,https://news.mit.edu/2019/genetic-engineer-plants-survive-drought-0225,,mit_882
Helping women in chemical engineering navigate academic careers,https://news.mit.edu/2019/mit-rising-stars-chemical-engineering-helps-women-navigate-academic-careers-0222,,mit_883
3 Questions: Josh Moss on tackling urban pollution,https://news.mit.edu/2019/3-questions-josh-moss-tackles-urban-pollution-0222,,mit_884
Workshop explores national security repercussions of climate change,https://news.mit.edu/2019/workshop-explores-national-security-repercussions-climate-change-0222,,mit_885
New MRI sensor can image activity deep within the brain,https://news.mit.edu/2019/mri-calcium-sensor-image-brain-0222,,mit_886
Achieving greater efficiency for fast data center operations,https://news.mit.edu/2019/shenango-data-center-efficiency-0221,,mit_887
Exploring the nature of intelligence,https://news.mit.edu/2019/mit-undergraduate-research-projects-exploring-nature-of-intelligence-0221,,mit_888
Dan Huttenlocher named inaugural dean of MIT Schwarzman College of Computing,https://news.mit.edu/2019/dan-huttenlocher-named-inaugural-mit-schwarzman-college-of-computing-dean-0221,,mit_889
Putting data privacy in the hands of users,https://news.mit.edu/2019/riverbed-app-data-privacy-0220,,mit_890
Festival of Learning highlights innovation,https://news.mit.edu/2019/festival-learning-highlights-innovation-1219,,mit_891
Serving up brunch for the MIT graduate community,https://news.mit.edu/2019/serving-brunch-mit-graduate-community-0219,,mit_892
Lobster’s underbelly is as tough as industrial rubber,https://news.mit.edu/2019/lobster-underbelly-tough-industrial-rubber-0219,,mit_893
From summer research program to PhD dissertation,https://news.mit.edu/2019/summer-research-to-phd-dissertation-msrp-raspberry-simpson-0215,,mit_894
Training technicians in developing technologies,https://news.mit.edu/2019/mit-leads-aim-photonics-academy-development-technician-training-apprenticeship-program-0215,,mit_895
J-WAFS grants advance sustainable agriculture,https://news.mit.edu/2019/mit-j-wafs-advances-technologies-sustainable-agriculture-through-grants-0214,,mit_896
Giving keener “electric eyesight” to autonomous vehicles,https://news.mit.edu/2019/giving-keener-electric-eyesight-autonomous-vehicles-0214,,mit_897
Finding love in the lab,https://news.mit.edu/2019/mit-finding-love-in-the-lab-nietner-nill-0213,,mit_898
Turning desalination waste into a useful resource,https://news.mit.edu/2019/brine-desalianation-waste-sodium-hydroxide-0213,,mit_899
Redesigning pharmacies with the consumer in mind,https://news.mit.edu/2019/alto-pharmacy-jaime-karraker-0213,,mit_900
Why too much DNA repair can injure tissue,https://news.mit.edu/2019/too-much-dna-repair-injure-tissue-0212,,mit_901
Local rocks can yield more crops,https://news.mit.edu/2019/mit-new-fertilizer-could-provide-local-yields-africa-0212,,mit_902
Six MIT researchers elected to the National Academy of Engineering for 2019,https://news.mit.edu/2019/six-mit-researchers-elected-national-academy-engineering-0211,,mit_903
Using artificial intelligence to engineer materials’ properties,https://news.mit.edu/2019/artificial-intelligence-engineer-microchips-0211,,mit_904
Catherine Iacobo named industry co-director for MIT Leaders for Global Operations,https://news.mit.edu/2019/catherine-iacobo-industry-co-director-mit-leaders-global-operations-0211,,mit_905
3Q: Hamsa Balakrishnan on reimagining the future of transportation,https://news.mit.edu/2019/3q-hamsa-balakrishnan-reimagining-future-transportation-0211,,mit_906
Bose grants for 2018 fund research at the frontier of discovery,https://news.mit.edu/2019/2018-mit-bose-fellows-grants-support-research-frontier-discovery-0211,,mit_907
A semester studying abroad at Imperial College London,https://news.mit.edu/2019/mit-students-semester-studying-abroad-imperial-college-london-0211,,mit_908
Strategic thinking on a global scale,https://news.mit.edu/2019/strategic-thinking-global-scale-0211,,mit_909
Acoustic waves can monitor stiffness of living cells,https://news.mit.edu/2019/acoustic-waves-monitor-stiffness-living-cells-0211,,mit_910
Three graduate students named 2019 Aviation Week “20 Twenties”,https://news.mit.edu/2019/mit-three-grad-students-named-aviation-weeks-20-twenties-0208,,mit_911
"At StartMIT, students gain advice for building a successful startup",https://news.mit.edu/2019/startmit-advice-for-building-successful-startup-hari-balakrishnan-0208,,mit_912
Unleashing perovskites’ potential for solar cells,https://news.mit.edu/2019/perovskites-microstructure-solar-cells-0207,,mit_913
New pill can deliver insulin,https://news.mit.edu/2019/pill-deliver-insulin-orally-0207,,mit_914
Jumping into new experiences,https://news.mit.edu/2019/student-hector-javier-vazquez-martinez-0207,,mit_915
Eugene Fitzgerald appointed CEO and director of the Singapore-MIT Alliance for Research and Technology,https://news.mit.edu/2019/eugene-fitzgerald-named-ceo-director-singapore-mit-alliance-research-technology-0206,,mit_916
Peering under the hood of fake-news detectors,https://news.mit.edu/2019/opening-machine-learning-black-box-fake-news-0206,,mit_917
Pitching transformative design,https://news.mit.edu/2019/mit-nse-students-pitching-transformative-designs-0205,,mit_918
A better way to measure cell survival,https://news.mit.edu/2019/better-way-measure-cell-survival-0205,,mit_919
Observing hydrogen’s effects in metal,https://news.mit.edu/2019/observing-hydrogens-effects-metal-0205,,mit_920
New parameters in graduate mentoring,https://news.mit.edu/2019/mit-professors-buie-sikes-steil-c2c-awards-for-graduate-mentoring-0204,,mit_921
"MIMIC Chest X-Ray database to provide researchers access to over 350,000 patient radiographs",https://news.mit.edu/2019/mimic-chest-x-ray-database-0201,,mit_922
Putting neural networks under the microscope,https://news.mit.edu/2019/neural-networks-nlp-microscope-0201,,mit_923
Technique could boost resolution of tissue imaging as much as tenfold,https://news.mit.edu/2019/quantum-reference-beacons-tissue-imaging-0131,,mit_924
SuperUROP: Showcasing students' research work in progress,https://news.mit.edu/2019/mit-superurop-showcase-highlights-student-research-in-progress-0131,,mit_925
Eruption spurs creation of real-time air pollution network,https://news.mit.edu/2019/mit-kilauea-eruption-spurs-real-time-air-pollution-network-0130,,mit_926
MIT robot combines vision and touch to learn the game of Jenga,https://news.mit.edu/2019/robot-jenga-0130,,mit_927
"Ingestible, expanding pill monitors the stomach for up to a month",https://news.mit.edu/2019/ingestible-expanding-pill-monitors-stomach-0130,,mit_928
Optimizing solar farms with smart drones,https://news.mit.edu/2019/raptor-maps-solar-drone-software-0130,,mit_929
Engineers program marine robots to take calculated risks,https://news.mit.edu/2019/program-marine-robots-take-risks-0130,,mit_930
MIT’s REXIS and Bennu’s watery surface,https://news.mit.edu/2019/mit-rexis-and-bennu-watery-surface-0129,,mit_931
Learning to teach to speed up learning,https://news.mit.edu/2019/learning-to-teach-to-speed-up-learning-0129,,mit_932
Converting Wi-Fi signals to electricity with new 2-D materials,https://news.mit.edu/2019/converting-wi-fi-signals-electricity-0128,,mit_933
Champion figure skater thrives at MIT,https://news.mit.edu/2019/kevin-shum-champion-figure-skater-thrives-as-mit-student-0127,,mit_934
Kevin Woller: From student to mentor,https://news.mit.edu/2019/mit-research-scientist-kevin-woller-from-student-to-mentor-0125,,mit_935
Filling the gaps in a patient’s medical data,https://news.mit.edu/2019/machine-learning-incomplete-patient-data-0125,,mit_936
Identifying artificial intelligence “blind spots”,https://news.mit.edu/2019/artificial-intelligence-blind-spots-0124,,mit_937
"Richard ""Dick"" Lyon, acoustics expert and professor emeritus of mechanical engineering, dies at 89",https://news.mit.edu/2019/richard-dick-lyon-acoustics-expert-professor-emeritus-mechanical-engineering-dies-0124,,mit_938
MIT continues progress toward practical fusion energy,https://news.mit.edu/2019/progress-practical-fusion-energy-0124,,mit_939
