,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,DistributionChannel,consent,age,race,ethnicity,major.declare,gender,against.time_First.Click,against.time_Last.Click,against.time_Page.Submit,against.time_Click.Count,genes.time_First.Click,genes.time_Last.Click,genes.time_Page.Submit,genes.time_Click.Count,shell.time_First.Click,shell.time_Last.Click,shell.time_Page.Submit,shell.time_Click.Count,stimuli.title,anagram1.time_First.Click,anagram1.time_Last.Click,anagram1.time_Page.Submit,anagram1.time_Click.Count,anagram1,anagram2.time_First.Click,anagram2.time_Last.Click,anagram2.time_Page.Submit,anagram2.time_Click.Count,anagram2,anagram3.time_First.Click,anagram3.time_Last.Click,anagram3.time_Page.Submit,anagram3.time_Click.Count,anagram3,anagram4.time_First.Click,anagram4.time_Last.Click,anagram4.time_Page.Submit,anagram4.time_Click.Count,anagram4,anagram5.time_First.Click,anagram5.time_Last.Click,anagram5.time_Page.Submit,anagram5.time_Click.Count,anagram5,anagram6.time_First.Click,anagram6.time_Last.Click,anagram6.time_Page.Submit,anagram6.time_Click.Count,anagram6,anagram7.time_First.Click,anagram7.time_Last.Click,anagram7.time_Page.Submit,anagram7.time_Click.Count,anagram7,anagram8.time_First.Click,anagram8.time_Last.Click,anagram8.time_Page.Submit,anagram8.time_Click.Count,anagram8,anagram9.time_First.Click,anagram9.time_Last.Click,anagram9.time_Page.Submit,anagram9.time_Click.Count,anagram9,anagram10.time_First.Click,anagram10.time_Last.Click,anagram10.time_Page.Submit,anagram10.time_Click.Count,anagram10,creativity.time_First.Click,creativity.time_Last.Click,creativity.time_Page.Submit,creativity.time_Click.Count,interest_1,interest_2,interest_3,interest_4,interest_5,interest_6,interest_7,interest_8,interest_9,interest_10,interest_11,interest_12,interest_13,interest_14,interest_15,interest_16,interest_17,interest_18,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,pj.fit_1,pj.fit_2,pj.fit_3,pj.fit_4,pj.fit_5,confidence_1,confidence_2,confidence_3,selfeff_1,selfeff_2,selfeff_3,selfeff_4,selfeff_5,selfeff_6,selfeff_7,selfeff_8,selfeff_9,selfeff_10,selfeff_11,selfeff_12,selfeff_13,selfeff_14,selfeff_15,selfeff_16,selfeff_17,selfeff_18,dd.interest,dd.graduate,dd.prof,dd.gender.good,dd.gender.career,dd.important,dd.useful,dd.care,dd.school_1,dd.school_2,dd.school_3,dd.school_4,dd.school_5,dd.school_6,dd.school_7,dd.school_8,dd.school_9,dd.school_10,dd.school_11,dd.school_12,dd.school_13,dd.school_14,dd.major,gender.belief_1,gender.belief_2,gender.belief_3,gender.belief_4,manip.gender,manip.image,major,stem.classes.num,FL_15_DO,Stimuli.againstthetide_DO,Stimuli.genesforage_DO,Stimuli.shellofplant_DO,against.article,against.gender,against.image,genes.article,genes.gender,genes.image,shell.article,shell.gender,shell.image,in_research_methods_class,genderF,gender.mf.F,participant.gender,article.cond,image.cond,image.3level.cond,image.2level.cond,gender.cond,cell,article.image.cond,stimuli.title.score,manip.gender.score,manip.image.score
662,4/2/19 14:30,4/2/19 14:31,0,100,51,1,4/2/19 14:31,anonymous,4,19,13,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
663,4/2/19 14:59,4/2/19 14:59,0,100,24,1,4/2/19 14:59,anonymous,4,20,13,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
664,4/2/19 15:22,4/2/19 15:25,0,100,128,1,4/2/19 15:25,anonymous,4,20,13,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
665,4/2/19 1:26,4/2/19 15:33,0,100,50847,1,4/2/19 15:33,anonymous,4,20,13,5,1,2,NA,NA,NA,NA,2.523,4.956,19.429,3,NA,NA,NA,NA,2,5.348,5.301,8.576,2,Mitochondria,22.436,23.196,25.219,4,Not sure,6.088,6.159,8.689,2,Pipette,4.62,4.69,7.773,2,Not sure,2.004,2.032,13.921,2,Extreme ,1.026,1.098,4.641,2,Not shre,0.858,0.936,6.38,2,Not sure,0.613,0.684,2.949,2,Not sure,0.834,0.901,3.213,2,Not sure ,2.177,2.253,7.998,2,Not sure,5.444,5.461,33.033,2,1,7,7,1,6,7,7,7,1,7,7,1,7,1,4,7,1,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,7,6,2,6,2,6,6,6,6,2,6,6,1,6,1,4,6,2,6,6,6,6,4,2,7,7,7,5,4,4,4,4,6,6,6,6,6,6,6,2,2,1,8,8,8,3,2,2,3,15,Stimuli-genesforage,,genes.time|genes.F.F2PS,,,,,genes,F,F2PS,,,,FALSE,2,2,Women,genes,F2PS,F,P,F,genes F F2PS,Woman-Pic,1,1,1
666,4/2/19 15:26,4/2/19 16:03,0,100,2248,1,4/2/19 16:04,anonymous,4,19,3,2,2,2,0,0,104.894,0,NA,NA,NA,NA,NA,NA,NA,NA,1,50.518,50.518,50.547,1,,3.082,68.708,68.845,3,,1.975,1.975,16.285,1,pippete,2.543,75.167,75.198,2,,2.137,35.575,71.646,2,meter,11.591,103.303,103.328,4,,37.476,64.072,64.098,2,,15.506,27.799,27.824,2,,2.274,2.274,42.388,1,lacenality,5.184,14.907,15.041,3,,7.526,242.133,243.574,6,1,6,7,1,7,7,7,7,1,7,7,1,7,1,5,7,1,7,7,7,7,6,7,7,7,6,6,6,5,5,5,3,3,2,5,6,5,6,6,7,7,1,7,7,1,7,1,6,7,1,7,3,7,7,4,4,7,7,7,6,6,6,6,6,4,4,4,4,3,5,5,4,3,2,3,8,8,1,2,2,39,6,Stimuli-againstthetide,against.time|against.F.F1,,,against,F,F1,,,,,,,FALSE,2,2,Women,against,F1,F,P,F,against F F1,Woman-Pic,1,1,1
667,3/26/19 19:40,3/26/19 20:05,0,98,1502,0,4/2/19 20:05,anonymous,4,19,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,77.359,0,3,1.248,1.248,18.074,1,mitochondria,1.698,52.636,52.639,3,,0.894,63.258,63.26,5,,0.825,88.18,88.183,2,,1.057,95.168,95.17,2,,0.716,34.065,34.068,2,,0.894,45.218,45.22,4,,0.691,105.04,105.042,2,,37.026,37.026,37.029,1,,3.102,19.779,19.781,3,,5.733,5.733,68.887,1,3,6,6,2,5,6,6,6,4,5,5,2,5,4,5,3,3,4,6,6,6,6,4,4,3,6,6,6,3,4,5,6,6,5,6,4,3,5,6,5,6,3,5,4,3,5,3,5,4,4,3,5,3,5,2,1,5,6,3,6,5,7,6,4,6,5,6,6,4,3,5,4,2,6,7,7,7,1,1,1,"7,32,56",4,Stimuli-shellofplant,,,shell.time|shell.M.M3,,,,,,,shell,M,M3,FALSE,3,NA,NA,shell,M3,M,P,M,shell M M3,Man-Pic,1,1,1
668,3/26/19 20:47,3/26/19 20:47,0,1,8,0,4/2/19 20:47,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
669,3/26/19 21:58,3/26/19 22:02,0,98,237,0,4/2/19 22:02,anonymous,4,19,13,5,2,1,0,0,10.432,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1.115,1.714,5.368,2,mitochondria,0.711,3.236,3.24,2,,1.457,1.836,1.84,2,,1.841,2.229,2.232,2,,1.193,1.193,1.195,1,,1.337,1.337,1.34,1,,1.517,1.517,1.52,1,,0.348,1.369,1.372,2,,1.217,1.217,1.22,1,,2.055,2.055,2.059,1,,0,0,1.929,0,1,7,7,1,7,7,7,7,1,7,7,1,7,1,7,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,Stimuli-againstthetide,against.time|against.M.M1,,,against,M,M1,,,,,,,FALSE,1,1,Men,against,M1,M,P,M,against M M1,Man-Pic,1,1,1
670,4/2/19 13:18,4/2/19 22:05,0,100,31635,1,4/2/19 22:05,anonymous,4,19,13,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11498.272,0,3,17.259,60.252,60.26,4,,11.598,34.093,34.096,2,,1.413,1.413,8.222,1,oepeoepe,0.808,0.808,4.051,1,dakf,0.718,0.718,11.776,1,?,0.979,0.979,4.18,1,?,1.117,3.452,3.767,2,?,1.214,22.925,78.001,3,centrifuge,1.291,28.827,32.324,3,?,1.131,1.131,11.836,1,?,2.312,169.639,196.035,5,2,6,6,3,6,6,7,7,1,6,6,1,6,2,4,5,3,4,7,7,7,7,1,7,5,4,4,4,5,5,5,5,5,3,4,4,3,6,6,7,7,1,6,6,1,6,3,4,7,1,5,4,7,7,4,4,7,7,5,4,4,4,4,4,3,4,5,4,5,6,6,2,2,8,8,8,8,4,2,4,48,4,Stimuli-shellofplant,,,shell.time|shell.F.O1,,,,,,,shell,F,O1,TRUE,2,2,Women,shell,O1,O,O,F,shell F O1,Woman-No Pic,1,1,1
671,4/2/19 22:14,4/2/19 22:26,0,100,707,1,4/2/19 22:26,anonymous,4,19,13,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,45.576,0,3,1.498,1.498,9.977,1,mitochondria,0.915,16.408,16.413,2,,1.156,6.742,29.138,3,pippete,24.27,24.27,24.273,1,,15.662,15.662,15.666,1,,3.64,14.579,14.583,3,,5.311,5.311,5.314,1,,24.065,24.065,24.069,1,,1.339,8.871,8.873,4,,5.225,5.225,5.229,1,,5.64,61.222,64.214,3,2,6,6,2,6,6,6,6,2,6,6,2,6,2,4,6,2,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,5,3,6,2,6,6,6,6,2,6,6,2,6,2,4,6,2,6,6,3,6,4,3,6,6,7,7,6,6,4,5,6,6,6,6,6,5,5,3,4,3,7,8,8,3,1,1,"39,48",3,Stimuli-shellofplant,,,shell.time|shell.M.M2,,,,,,,shell,M,M2,FALSE,2,2,Women,shell,M2,M,P,M,shell M M2,Man-Pic,1,1,1
672,4/2/19 22:54,4/2/19 23:09,0,100,901,1,4/2/19 23:09,anonymous,4,18,13,2,2,2,0,0,48.572,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4.211,20.684,23.8,3,chromatinod,1.877,1.877,24.97,1,piqueno,1.416,1.416,22.163,1,tieppep,1.927,1.927,29.53,1,numopacitto,1.666,1.666,8.134,1,experiment,1.32,6.512,6.517,2,,2.2,2.2,18.403,1,startinio,4.085,4.085,4.096,1,,0.918,0.918,14.756,1,necalality,2.52,2.52,14.882,1,presciomre,7.959,8.637,49.864,2,1,7,7,1,7,7,6,7,1,7,7,1,6,1,3,7,1,7,7,7,7,4,6,7,7,4,5,5,5,4,6,7,5,6,3,5,2,7,7,7,7,1,7,7,1,7,1,2,7,1,7,6,7,7,4,3,6,6,7,5,5,5,2,1,7,7,7,7,7,5,5,2,5,1,3,8,8,3,2,5,3,3,Stimuli-againstthetide,against.time|against.F.O3,,,against,F,O3,,,,,,,FALSE,2,2,Women,against,O3,O,O,F,against F O3,Woman-No Pic,1,1,1
673,3/26/19 23:13,3/26/19 23:14,0,46,50,0,4/2/19 23:14,anonymous,4,23,12,12,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.601,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-shellofplant,,,shell.time|shell.M.O3,,,,,,,shell,M,O3,FALSE,2,2,Women,shell,O3,O,O,M,shell M O3,Man-No Pic,NA,NA,NA
674,4/3/19 0:22,4/3/19 0:45,0,100,1418,1,4/3/19 0:45,anonymous,4,21,13,2,1,2,NA,NA,NA,NA,45.151,45.151,62.259,1,NA,NA,NA,NA,2,1.195,1.195,4.96,1,mitochondria,1.524,222.872,222.775,13,,0.842,61.372,61.375,2,,0.887,40.351,40.354,2,,1.007,1.891,48.329,2,extreme pin ,1.512,10.136,10.139,2,,2.111,57.189,57.192,4,,4.627,42.228,42.231,3,,2.981,22.501,22.505,2,,2.729,10.357,10.36,2,,1.955,76.106,106.555,4,2,5,5,2,5,5,5,6,2,6,6,2,5,2,5,5,2,5,6,6,6,6,6,5,6,6,6,6,5,6,5,5,5,5,5,5,3,5,5,5,6,2,6,6,2,5,2,5,5,2,5,5,2,6,3,4,6,6,6,5,5,5,2,4,6,5,6,5,5,5,5,3,3,8,8,8,8,3,1,1,22,16,Stimuli-genesforage,,genes.time|genes.M.M3,,,,,genes,M,M3,,,,FALSE,2,2,Women,genes,M3,M,P,M,genes M M3,Man-Pic,1,1,1
675,4/2/19 21:35,4/3/19 9:23,0,100,42506,1,4/3/19 9:23,anonymous,4,18,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32.638,0,3,1.11,33.353,34.035,8,mitochondria ,1.019,1.019,21.735,1,unknown,9.536,21.701,26.422,3,pipette,1.347,11.344,15.396,4,opactiy,1.061,1.061,6.49,1,extreme,0.84,0.84,6.062,1,na,0.836,0.836,3.807,1,na,0.926,0.926,7.487,1,sorry i'm really bad at these,0.945,9.228,9.804,3,alacentily ,1.172,1.172,6.279,1,na,7.179,7.179,28.992,1,2,6,6,2,6,6,6,6,2,6,6,2,6,2,6,6,2,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,2,6,2,6,6,6,6,2,6,6,2,6,2,6,6,2,6,6,7,7,1,1,6,6,7,6,2,2,2,2,6,6,6,6,6,6,6,6,5,2,8,8,8,2,1,4,43,2,Stimuli-shellofplant,,,shell.time|shell.F.O2,,,,,,,shell,F,O2,FALSE,2,2,Women,shell,O2,O,O,F,shell F O2,Woman-No Pic,1,0,1
676,4/3/19 9:40,4/3/19 9:40,0,100,30,1,4/3/19 9:40,anonymous,4,20,13,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
677,4/3/19 9:41,4/3/19 9:51,0,100,633,1,4/3/19 9:51,anonymous,4,20,12,2,2,6,0,0,2.143,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2.177,11.603,11.611,4,,1.653,1.653,9.453,1,pinoquo,8.751,12.567,12.576,2,,2.495,2.495,6.835,1,opportunity,1.807,5.586,5.59,2,,2.696,2.696,2.699,1,,1.884,1.884,1.892,1,,1.841,1.841,1.849,1,,1.491,3.718,3.725,2,,2.674,2.674,2.677,1,,0,0,6.338,0,1,7,7,1,7,7,7,7,1,7,7,1,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,4,5,6,5,6,3,6,5,1,7,4,5,5,2,6,7,5,5,4,4,5,6,7,7,7,7,7,7,7,6,7,7,6,6,6,7,5,5,7,8,8,3,2,5,57,5,Stimuli-againstthetide,against.time|against.M.O2,,,against,M,O2,,,,,,,FALSE,6,NA,NA,against,O2,O,O,M,against M O2,Man-No Pic,1,0,1
678,3/26/19 22:09,3/27/19 14:59,0,98,60583,0,4/3/19 15:06,anonymous,4,19,13,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.323,0,3,1.289,1.289,1.293,1,,1.075,1.075,1.078,1,,0.894,0.894,0.898,1,,0.404,1.83,1.833,2,,1.042,1.042,1.046,1,,0.334,1.476,1.48,2,,1.025,1.025,1.027,1,,0.976,0.976,0.98,1,,0.973,1.336,1.341,2,,0.753,2.7,2.706,2,,0,0,1.35,0,1,7,7,1,7,7,7,7,1,7,7,1,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,1,7,1,7,7,1,7,6,6,7,3,2,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,1,1,2,8,8,8,4,2,4,6,10,Stimuli-shellofplant,,,shell.time|shell.F.O2,,,,,,,shell,F,O2,FALSE,1,1,Men,shell,O2,O,O,F,shell F O2,Woman-No Pic,1,1,1
679,4/3/19 16:07,4/3/19 16:08,0,100,38,1,4/3/19 16:08,anonymous,4,20,13,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
680,3/27/19 17:04,3/27/19 17:06,0,33,117,0,4/3/19 17:06,anonymous,4,20,13,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.F.O2,,,,,genes,F,O2,,,,FALSE,1,1,Men,genes,O2,O,O,F,genes F O2,Woman-No Pic,NA,NA,NA
681,3/27/19 17:30,3/27/19 17:30,0,1,18,0,4/3/19 17:30,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
682,3/28/19 11:30,3/28/19 11:44,0,98,817,0,4/4/19 11:44,anonymous,4,19,13,2,1,1,NA,NA,NA,NA,14.799,14.799,55.399,1,NA,NA,NA,NA,2,12.063,19.495,19.499,4,,7.252,7.268,7.272,2,,5.828,5.848,5.852,2,,4.666,4.683,4.688,2,,2.349,2.362,2.366,2,,1.463,1.476,1.481,2,,5.298,5.317,5.322,2,,1.901,2.016,2.02,2,,1.353,1.371,1.375,2,,3.276,3.292,3.296,2,,6.823,15.046,63.213,4,1,5,6,2,6,6,6,2,2,2,5,3,6,2,2,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,1,6,6,2,6,2,2,6,2,6,7,3,6,3,2,6,6,6,6,5,5,2,5,5,5,5,5,5,6,6,3,2,1,7,7,7,7,2,4,7,11,Stimuli-genesforage,,genes.time|genes.F.O2,,,,,genes,F,O2,,,,FALSE,1,1,Men,genes,O2,O,O,F,genes F O2,Woman-No Pic,1,1,0
683,3/28/19 12:02,3/28/19 12:03,0,46,87,0,4/4/19 12:04,anonymous,4,19,13,2,2,2,0,0,25.819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-againstthetide,against.time|against.F.F1,,,against,F,F1,,,,,,,FALSE,2,2,Women,against,F1,F,P,F,against F F1,Woman-Pic,NA,NA,NA
684,4/4/19 17:29,4/4/19 17:29,0,100,22,1,4/4/19 17:29,anonymous,4,18,12,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,1,1,Men,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
