StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,age,race,race_5_TEXT,ethnicity,ethnicity_5_TEXT,major.declare,gender,gender_3_TEXT,against.time_First Click,against.time_Last Click,against.time_Page Submit,against.time_Click Count,genes.time_First Click,genes.time_Last Click,genes.time_Page Submit,genes.time_Click Count,shell.time_First Click,shell.time_Last Click,shell.time_Page Submit,shell.time_Click Count,stimuli.title,stimuli.topic.FR,anagram1.time_First Click,anagram1.time_Last Click,anagram1.time_Page Submit,anagram1.time_Click Count,anagram1,anagram2.time_First Click,anagram2.time_Last Click,anagram2.time_Page Submit,anagram2.time_Click Count,anagram2,anagram3.time_First Click,anagram3.time_Last Click,anagram3.time_Page Submit,anagram3.time_Click Count,anagram3,anagram4.time_First Click,anagram4.time_Last Click,anagram4.time_Page Submit,anagram4.time_Click Count,anagram4,anagram5.time_First Click,anagram5.time_Last Click,anagram5.time_Page Submit,anagram5.time_Click Count,anagram5,anagram6.time_First Click,anagram6.time_Last Click,anagram6.time_Page Submit,anagram6.time_Click Count,anagram6,anagram7.time_First Click,anagram7.time_Last Click,anagram7.time_Page Submit,anagram7.time_Click Count,anagram7,anagram8.time_First Click,anagram8.time_Last Click,anagram8.time_Page Submit,anagram8.time_Click Count,anagram8,anagram9.time_First Click,anagram9.time_Last Click,anagram9.time_Page Submit,anagram9.time_Click Count,anagram9,anagram10.time_First Click,anagram10.time_Last Click,anagram10.time_Page Submit,anagram10.time_Click Count,anagram10,creativity.time_First Click,creativity.time_Last Click,creativity.time_Page Submit,creativity.time_Click Count,creativity,interest_1,interest_2,interest_3,interest_4,interest_5,interest_6,interest_7,interest_8,interest_9,interest_10,interest_11,interest_12,interest_13,interest_14,interest_15,interest_16,interest_17,interest_18,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,pj.fit_1,pj.fit_2,pj.fit_3,pj.fit_4,pj.fit_5,confidence_1,confidence_2,confidence_3,selfeff_1,selfeff_2,selfeff_3,selfeff_4,selfeff_5,selfeff_6,selfeff_7,selfeff_8,selfeff_9,selfeff_10,selfeff_11,selfeff_12,selfeff_13,selfeff_14,selfeff_15,selfeff_16,selfeff_17,selfeff_18,dd.interest,dd.graduate,dd.prof,dd.gender.good,dd.gender.career,dd.important,dd.useful,dd.care,dd.school_1,dd.school_2,dd.school_3,dd.school_4,dd.school_5,dd.school_6,dd.school_7,dd.school_8,dd.school_9,dd.school_10,dd.school_11,dd.school_12,dd.school_13,dd.school_14,dd.major,gender.belief_1,gender.belief_2,gender.belief_3,gender.belief_4,suspicion,manip.gender,manip.image,major,major_58_TEXT,stem.major,stem.major_58_TEXT,semester,stem.classes.num,stem.classes.list,psych485
3/20/19 15:52,3/20/19 17:14,IP Address,91,4944,FALSE,3/27/19 19:52,R_ZwPK86ycPiSigV3,anonymous,EN,Yes,21,"Asian,Native Hawaiian/Other Pacific Islander,White",,Not Hispanic/Latino,,Yes,Man,,,,,,,,,,0,0,50.498,0,Shell of plant virus sparks immune response against cancer,"Cancerous tumors have the ability to shut down the bodies natural immune system. However, reachers found that they could use a virus to trigger an immune response, allowing the bodies natural defenses to recognize tumors it couldn't previously and begin fighting back against them.",1.69,1.69,7.727,1,mitochondria,1.144,284.326,284.331,4,,1.149,1.149,10.047,1,pippete,1.22,87.122,87.125,3,,1.003,1.003,11.529,1,experiment,1.006,32.53,32.533,3,,2.008,10.349,10.352,2,,1.116,12.377,12.381,2,,3.446,15.739,15.744,3,,1.284,1.284,12.207,1,microscope,12.721,12.721,1967.388,1,"1.  As a crucible
2. Start a fire in a microwave
3. Perform a deposition reaction
4. Form a lid for an erlenmeyer flask if we want to prevent too much of the liquid in the flask from evaporating while preventing the pressure from rising in the flask as the flask is heated.
5. Use as a resistor in an electrical circuit.
6. Examine the photoelectric effect.
7. Heat to observe it's atomic spectrum.",Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Somewhat agree,Disagree,Agree,Disagree,Somewhat agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Disagree,Strongly agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Somewhat agree,Agree,Strongly disagree,Agree,Moderately confident,Slightly likely,Extremely likely,Equal numbers of men and women,Moderately more men,Moderately important,Moderately useful,Quite a bit,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Never,Strongly agree,Agree,Strongly agree,Strongly disagree,I have no idea.,Woman,Plant virus,,,,,,,,
3/27/19 19:51,3/27/19 20:08,IP Address,100,1008,TRUE,3/27/19 20:08,R_2E7a0AnYgQo5HuZ,anonymous,EN,Yes,18,Asian,,Not Hispanic/Latino,,No,Man,,,,,,,,,,0,0,71.7,0,Shell of plant virus sparks immune response against cancer,"They talk about an 100 year old idea called the in-situ vaccination where they inject something into the tumor so that it can disrupt the environment that surprises the immune system, thus letting the natural defenses to work against it. They talk about how this can help stop cancer and how a plant seems to cause this.",2.641,2.641,10.032,1,mitochondria ,1.249,101.54,101.543,5,,0.831,22.599,22.601,12,,2.352,9.296,12.244,3,computation,2.398,4.425,12.725,6,experiment,4.312,11.087,11.091,2,,3.4,10.539,10.552,2,,1.613,2.914,11.378,3,centrifuge,0.734,17.002,17.004,3,,4.494,18.401,18.795,7,microscope,5.314,35.265,35.572,3,1. reflects light (atom experiment),Somewhat disagree,Agree,Agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Disagree,Agree,Somewhat disagree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Slightly confident,Neither likely nor unlikely,Extremely likely,Equal numbers of men and women,Slightly more men,Moderately important,Moderately useful,Quite a bit,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Never,Agree,Agree,Agree,Somewhat disagree,to see how our interest in stem influences the way we think,Woman,Plant virus,Computer Science,,"Architecture,Architectural Studies,Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Cognitive Sciences,Economics,Mathematical Economic Analysis,Psychological Sciences",,2,6,COMP 140; COMP 182; MATH 355; MATH 211; ELEC 220; STAT 315;,no
3/27/19 23:59,3/28/19 0:12,IP Address,100,760,TRUE,3/28/19 0:12,R_3ZUMmRNNXQ4zcWZ,anonymous,EN,Yes,19,Asian,,Not Hispanic/Latino,,Yes,Woman,,,,,,0,0,64.902,0,,,,,Genes for age-related cognitive decline found in adult worm neurons,The experimenters (picture of a woman) found genes in worms that are related to cognitive decline. they tested it on adult worm neurons and looked at individual neurons in worms. ,1.419,14.843,14.848,3,,0.965,27.968,27.973,2,,1.504,36.609,36.616,2,,0.614,12.476,12.48,4,,0.581,16.722,17.32,4,extremepin,0.723,11.213,11.218,2,,0.598,0.598,22.257,1,titnoars,1.018,20.228,20.233,2,,0.845,0.845,10.242,1,calanelity,0.957,10.739,10.743,2,,2.025,35.24,50.907,3,"1. used to dye hair
2. used to put substances when you burn them
3. used to transport chemicals
4. used to cook",Strongly disagree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Somewhat disagree,Agree,Disagree,Agree,Moderately confident,Slightly likely,Moderately likely,Equal numbers of men and women,Slightly more men,Moderately important,Moderately useful,A lot,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Sometimes,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,To figure out how out different perspectives on STEM is and whether or not that is related to our language skill.,Woman,Woman,"Computer Science,Cognitive Sciences",,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics",,2,2,BIOC 385; COMP 140,I'm a voluneer there
3/28/19 0:00,3/28/19 0:19,IP Address,100,1129,TRUE,3/28/19 0:19,R_2wMmMDEcx3tdvbr,anonymous,EN,Yes,19,White,,Not Hispanic/Latino,,No,Man,,84.064,84.342,84.604,2,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,Atlantic Killfish were found to have adapted to high levels of pollution. This was due to the high amount of genetic variation within the species. Other species that lack this high amount of genetic variation will likely be unable to adapt as quickly as the atlantic killfish. This research may help to isolate the genes responsible for pollutant sensitivity.,2.608,2.608,12.668,1,mitochondria,31.854,31.854,31.856,1,,8.792,8.792,8.795,1,,17.288,17.288,17.292,1,,10.619,10.619,10.622,1,,10.063,10.063,10.066,1,,8.593,8.593,8.596,1,,5.284,5.284,5.287,1,,13.348,35.352,35.354,7,,11.449,11.449,11.45,1,,16.39,109.502,144.626,7,"1. sealing a beaker
2. capacitor
3. raw chemical ingredient
4. electrical shielding
5. radiant barrier
6. electrode",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Extremely confident,Moderately likely,Extremely likely,Equal numbers of men and women,Slightly more men,Extremely important,Extremely useful,A great deal,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Never,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,understanding the perceptions people have about STEM,Woman,Woman,"Electrical and Computer Engineering,Mechanical Engineering",,"Architecture,Architectural Studies,Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Music Theory,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Anthropology,Cognitive Sciences,Economics,Mathematical Economic Analysis,Psychological Sciences,Sociology",,2,11,CAAM 210; PHYS 111; FWIS 188; COMP 140; ELEC 491; MECH 211; ELEC 220; PHYS 112; ENGI 210; ENGI 200,no
3/20/19 20:37,3/20/19 20:37,IP Address,1,10,FALSE,3/28/19 0:22,R_UruGNXTECZdNunL,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/19 21:22,3/20/19 21:29,IP Address,51,421,FALSE,3/28/19 1:22,R_31gUM9opeK4eTVO,anonymous,EN,Yes,19,Asian,,Other (please specify),Vietnamese,No,Woman,,,,,,,,,,0,0,45.618,0,Shell of plant virus sparks immune response against cancer,"A certain type of plant virus, using the knowledge of in-situ vaccinations, can help completely get rid of the tumor when it is inserted in it due to making the immune system see it as foreign therefore creating an active immune response.",1.069,1.069,13.975,1,mitochondria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/19 20:42,3/20/19 20:43,IP Address,33,76,FALSE,3/28/19 1:36,R_27UUPJ4BY4CpJFd,anonymous,EN,Yes,20,White,,Not Hispanic/Latino,,Yes,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/19 13:46,3/20/19 17:14,IP Address,63,12464,FALSE,3/28/19 3:44,R_1itG6Hz9dss4O4Q,anonymous,EN,Yes,19,White,,Not Hispanic/Latino,,No,Woman,,,,,,0,0,19.071,0,,,,,Genes for age-related cognitive decline found in adult worm neurons,the article talks about how there is a gene responsible for the decline of cognitive function,45.792,45.792,65.233,1,idochromatin,2.979,23.013,23.02,3,,3.855,3.855,10.519,1,pipete,1.684,1.684,1.689,1,,1.636,1.636,1.644,1,,1.868,1.868,1.877,1,,0.762,2.942,2.948,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/19 9:31,3/28/19 9:45,IP Address,100,823,TRUE,3/28/19 9:45,R_pMim0tQnkNU24al,anonymous,EN,Yes,19,White,,Not Hispanic/Latino,,Yes,Man,,,,,,0,0,46.417,0,,,,,Genes for age-related cognitive decline found in adult worm neurons,They found some gene in the neurons of adult worms related to cognitive decline and longetivity. They are trying to use that information to learn more about human neural decline.,3.112,3.112,17.181,1,mitochondria,11.726,11.726,14.768,1,not sure,2.14,2.14,32.403,1,pepitep,3.816,3.816,6.533,1,not sure,1.391,1.391,15.521,1,primetext,19.262,19.262,26.583,1,not sure,6.496,6.496,12.95,1,stintoart,1.512,1.512,4.243,1,not sure,0.9,0.9,4.206,1,nut syre,4.657,6.108,16.035,3,mosccioperm,10.518,10.518,67.892,1,"1. insulate things when cooking them
2.Conductivity test",Disagree,Agree,Agree,Disagree,Agree,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Slightly confident,Extremely unlikely,Moderately likely,Equal numbers of men and women,Slightly more men,Slightly important,Moderately useful,Quite a bit,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Sometimes,Strongly agree,Strongly agree,Strongly agree,Disagree,Survey the correlation in STEM students minds' between stem and gender,Man,Man,"Computer Science,Economics",,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Cognitive Sciences,Linguistics,Mathematical Economic Analysis,Psychological Sciences",,2,4,"Comp 140, Math 102, Comp 182, Elec 220",No
3/28/19 9:32,3/28/19 9:56,IP Address,100,1446,TRUE,3/28/19 9:56,R_SJo3QpsBhjVytxf,anonymous,EN,Yes,18,Asian,,Not Hispanic/Latino,,Yes,Prefer to self describe (please specify):,nonbinary,,,,,,,,,137.553,137.553,139.216,1,Shell of plant virus sparks immune response against cancer,"Researchers found that a cowpea plant virus, when introduced to a cancerous growth in mice, disrupted the immune-suppressing environment of the tumor, which allows the mice immune system to attack the tumor, remove it, and remember it in the future.",1.093,1.093,8.638,1,mitochondria,1.092,60.923,60.951,3,,0.939,58.128,58.146,6,,10.52,24.211,24.231,2,,1.654,1.654,45.833,1,extemprien ,1.492,6.366,6.384,2,,1.609,15.551,15.575,2,,2.965,12.48,12.401,4,,2.283,22.907,22.922,2,,7.627,7.627,7.649,1,,5.301,13.199,247.006,2,"1. distribute heat into vessel from hot plate (line outside bottom of vessel)
2. seal vessel (lid)
3. source of aluminum for property testing
4. make a spoon to scoop chemicals
5. complete a circuit
6. press collected plant specimens",Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Agree,Moderately confident,Slightly likely,Moderately likely,Equal numbers of men and women,Moderately more men,Moderately important,Extremely useful,A great deal,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Rarely,Agree,Agree,Agree,Strongly disagree,"connecting personal views on STEM importance, abilities, and performance to the approach of STEM-related literature and problem-solving (how quickly we read/summarized the article and found the words, and how much effort we gave before moving on)",Woman,Plant virus,Mechanical Engineering,,"Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Mathematical Economic Analysis",,2,7,MATH 212; PHYS 101/103; ENGI 120; MATH 211; MECH 200; CAAM 210; MECH 340,no
3/28/19 9:33,3/28/19 10:02,IP Address,100,1722,TRUE,3/28/19 10:02,R_cXQPYPQLjrjT18l,anonymous,EN,Yes,19,"American Indian/Alaska Native,White",,Hispanic/Latino,,Yes,Man,,,,,,,,,,0,0,68.052,0,Shell of plant virus sparks immune response against cancer,The research team found a virus that will cause the immune system to attack it. If the virus is put into the cancer cells it will cause the immune system to attack the cancer cells. This is a potential weapon against cancer and has limited side effects.,1.882,49.275,65.57,4,mitochondria,2.008,2.008,46.409,1,piquono,1.227,1.227,16.948,1,pippete,1.602,1.602,73.143,1,monotinap,1.331,55.652,55.67,2,,1.09,100.256,105.923,4,topblocyne,1.642,47.993,60.079,2,titinoas,1.586,28.319,28.332,6,,0.93,42.349,42.361,2,,7.913,7.913,76.301,1,microscope,7.841,7.841,134.529,1,"combustion of a microwave
cooking a pizza
conductor
solar panel
cooking a potato
",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly agree,Extremely confident,Moderately likely,Extremely likely,Equal numbers of men and women,Moderately more men,Extremely important,Extremely useful,A great deal,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Never,Strongly agree,Agree,Agree,Somewhat disagree,To see confidence and attitude towards stem and the correlation with gender,Man,Man,Electrical and Computer Engineering,,"Architectural Studies,Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astronomy,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Earth Science,Ecology and Evolutionary Biology,Environmental Science,Kinesiology,Mathematics,Neuroscience,Physics,Cognitive Sciences,Economics,Mathematical Economic Analysis,Psychological Sciences",,2,9,"PHYS 101, PHYS 102, MATH 212 COMP 140, COMP 182, ELEC 220, RCEL 100, RCEL 200, ENGI 120",no
3/19/19 11:55,3/19/19 11:57,IP Address,7,137,FALSE,3/28/19 10:54,R_OfJD29WvVgGwu2d,anonymous,EN,Yes,20,White,,Not Hispanic/Latino,,Yes,Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/19 10:51,3/28/19 11:10,IP Address,100,1149,TRUE,3/28/19 11:10,R_3jTMH09oY5Q8Hj4,anonymous,EN,Yes,19,White,,Hispanic/Latino,,No,Woman,,0,0,140.765,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,"This article explores how Atlantic Killfish survive in a polluted environment. The author reaches the conclusion that the reason why they are able to survive through these conditions is because of how their varying genes between the fishes, which allows for a more rapid evolution to adapt to the environment.",1.783,1.783,25.721,1,mitochondria,1.245,30.941,30.949,6,,1.533,19.584,19.587,2,,1.492,8.259,8.266,3,,41.021,41.021,41.027,1,,2.29,8.045,8.049,3,,6.682,10.168,10.173,3,,4.82,4.82,4.824,1,,20.293,20.293,20.297,1,,7.618,7.618,7.622,1,,19.697,19.697,33.733,1,,Disagree,Somewhat agree,Somewhat agree,Disagree,Agree,Agree,Somewhat agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Somewhat agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Somewhat agree,Agree,Disagree,Agree,Neither confident nor unconfident,Neither likely nor unlikely,Moderately likely,Equal numbers of men and women,Equal numbers of men and women,Moderately important,Moderately useful,A great deal,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Rarely,Agree,Agree,Agree,Somewhat disagree,To get an understanding of what the student population level of understanding and perception of STEM careers is.,Woman,Woman,"Computational and Applied Mathematics,Computer Science",,"Architecture,Bioengineering,Chemical and Biomolecular Engineering,Civil and Environmental Engineering,Computational and Applied Mathematics,Computer Science,Electrical and Computer Engineering,Materials Science and NanoEngineering,Mechanical Engineering,Statistics,Astrophysics,Biochemistry and Cell Biology,Chemical Physics,Chemistry,Ecology and Evolutionary Biology,Environmental Science,Mathematics,Neuroscience,Physics,Cognitive Sciences",,2,5,"COMP 140, COMP 182, MATH 102, PHYS 101, ELEC 220, ", no
3/21/19 11:18,3/21/19 13:14,IP Address,59,6949,FALSE,3/28/19 13:29,R_RRktoJwq5jzmPhn,anonymous,EN,Yes,19,White,,Not Hispanic/Latino,,No,Woman,,0,0,77.1,0,,,,,,,,,Against the tide: Fish quickly adapt to lethal levels of pollution,"Atlantic killifish, due to their extremely high levels of genetic variation, are able to adapt unusually quickly to lethal levels of pollution.  Though this research might encourage some to believe that threatened species will be able to adapt to environmental pollution, the researchers say that the killifish's level of genetic variation is extremely unusual and should not be expected from most other species.",3.092,3.092,39.566,1,mitochondria,82.868,129.299,129.303,3,,74.065,74.065,74.069,1,,128.667,128.667,128.672,1,,71.601,71.601,71.606,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
